name,status,vanilla,resolved,applied
_cyr_i_diaresis_.png,unmapped,,,
_cyr_i_grave_.png,unmapped,,,
_cyr_i_macron_.png,unmapped,,,
_cyr_k.png,unmapped,,,
_cyr_kh.png,unmapped,,,
_cyr_kh_.png,unmapped,,,
_cyr_kje.png,unmapped,,,
_cyr_kje_.png,unmapped,,,
_cyr_l.png,unmapped,,,
_cyr_l_.png,unmapped,,,
_cyr_lje_.png,unmapped,,,
_cyr_m.png,unmapped,,,
_cyr_n.png,unmapped,,,
_cyr_ng.png,unmapped,,,
_cyr_ng_.png,unmapped,,,
_cyr_nje.png,unmapped,,,
_cyr_nje_.png,unmapped,,,
_cyr_oo.png,unmapped,,,
_cyr_oo_.png,unmapped,,,
_cyr_p.png,unmapped,,,
_cyr_p_.png,unmapped,,,
_cyr_sh.png,unmapped,,,
_cyr_sh_.png,unmapped,,,
_cyr_shch.png,unmapped,,,
_cyr_shch_.png,unmapped,,,
_cyr_t.png,unmapped,,,
_cyr_tshe.png,unmapped,,,
_cyr_tshe_.png,unmapped,,,
_cyr_u_.png,unmapped,,,
_cyr_u_breve_.png,unmapped,,,
_cyr_u_diaresis_.png,unmapped,,,
_cyr_u_macron_.png,unmapped,,,
_cyr_ue.png,unmapped,,,
_cyr_ue_.png,unmapped,,,
_cyr_uu.png,unmapped,,,
_cyr_v.png,unmapped,,,
_cyr_ya.png,unmapped,,,
_cyr_ya_.png,unmapped,,,
_cyr_yat.png,unmapped,,,
_cyr_yat_.png,unmapped,,,
_cyr_ye.png,unmapped,,,
_cyr_ye_.png,unmapped,,,
_cyr_ye_acute.png,unmapped,,,
_cyr_ye_acute_.png,unmapped,,,
_cyr_yer.png,unmapped,,,
_cyr_yer_.png,unmapped,,,
_cyr_yerj.png,unmapped,,,
_cyr_yerj_.png,unmapped,,,
_cyr_yery.png,unmapped,,,
_cyr_yery_.png,unmapped,,,
_cyr_yi.png,unmapped,,,
_cyr_yi_.png,unmapped,,,
_cyr_yu.png,unmapped,,,
_cyr_yu_.png,unmapped,,,
_cyr_z.png,unmapped,,,
_cyr_z_.png,unmapped,,,
_cyr_zh.png,unmapped,,,
_cyr_zh_.png,unmapped,,,
_cyr_zh_breve.png,unmapped,,,
_cyr_zh_breve_.png,unmapped,,,
_cyr_zje.png,unmapped,,,
_cyr_zje_.png,unmapped,,,
_d.png,unmapped,,,
_d_.png,unmapped,,,
_d_caron.png,unmapped,,,
_d_caron_.png,unmapped,,,
_d_dash.png,unmapped,,,
_d_dash_.png,unmapped,,,
_degree.png,unmapped,,,
_diaresis.png,unmapped,,,
_div.png,unmapped,,,
_dl.png,unmapped,,,
_dt.png,unmapped,,,
_dv.png,unmapped,,,
_e.png,unmapped,,,
_e_.png,unmapped,,,
_e_acute.png,unmapped,,,
_e_acute_.png,unmapped,,,
_e_caron.png,unmapped,,,
_e_caron_.png,unmapped,,,
_e_circumflex.png,unmapped,,,
_e_circumflex_.png,unmapped,,,
_e_grave.png,unmapped,,,
_e_grave_.png,unmapped,,,
_e_macron.png,unmapped,,,
_e_macron_.png,unmapped,,,
_e_ogonek.png,unmapped,,,
_e_ogonek_.png,unmapped,,,
_e_overdot.png,unmapped,,,
_e_overdot_.png,unmapped,,,
_ee.png,unmapped,,,
_ee_.png,unmapped,,,
_ellipsis.png,unmapped,,,
_eng.png,unmapped,,,
_eng_.png,unmapped,,,
_eq.png,unmapped,,,
_euro.png,unmapped,,,
_ex.png,unmapped,,,
_ex_inv.png,unmapped,,,
_f.png,unmapped,,,
_f_.png,unmapped,,,
_g.png,unmapped,,,
_g_.png,unmapped,,,
_g_breve.png,unmapped,,,
_g_breve_.png,unmapped,,,
_g_cedille.png,unmapped,,,
_g_cedille_.png,unmapped,,,
_g_circumflex.png,unmapped,,,
_g_circumflex_.png,unmapped,,,
_g_overdot.png,unmapped,,,
_g_overdot_.png,unmapped,,,
_gr.png,unmapped,,,
_grk_a.png,unmapped,,,
_grk_a_tonos.png,unmapped,,,
_grk_a_tonos_.png,unmapped,,,
_grk_b.png,unmapped,,,
_grk_c.png,unmapped,,,
_grk_ch.png,unmapped,,,
_grk_d.png,unmapped,,,
_grk_d_.png,unmapped,,,
_grk_e.png,unmapped,,,
_grk_e_tonos.png,unmapped,,,
_grk_e_tonos_.png,unmapped,,,
_grk_eta.png,unmapped,,,
_grk_eta_tonos.png,unmapped,,,
_grk_eta_tonos_.png,unmapped,,,
_grk_f.png,unmapped,,,
_grk_i_dtonos.png,unmapped,,,
_grk_i_tonos.png,unmapped,,,
_grk_i_tonos_.png,unmapped,,,
_grk_kai.png,unmapped,,,
_grk_kai_.png,unmapped,,,
_grk_l.png,unmapped,,,
_grk_l_.png,unmapped,,,
_grk_o_tonos.png,unmapped,,,
_grk_o_tonos_.png,unmapped,,,
_grk_om.png,unmapped,,,
_grk_om_.png,unmapped,,,
_grk_om_tonos.png,unmapped,,,
_grk_om_tonos_.png,unmapped,,,
_grk_pi.png,unmapped,,,
_grk_ps.png,unmapped,,,
_grk_ps_.png,unmapped,,,
_grk_r.png,unmapped,,,
_grk_s.png,unmapped,,,
_grk_s_.png,unmapped,,,
_grk_t.png,unmapped,,,
_grk_th.png,unmapped,,,
_grk_ths.png,unmapped,,,
_grk_u_dtonos.png,unmapped,,,
_grk_u_tonos.png,unmapped,,,
_grk_u_tonos_.png,unmapped,,,
_grk_xi.png,unmapped,,,
_grk_xi_.png,unmapped,,,
_grk_z.png,unmapped,,,
_gt.png,unmapped,,,
_guill_left.png,unmapped,,,
_guill_right.png,unmapped,,,
_h.png,unmapped,,,
_h_.png,unmapped,,,
_h_circumflex.png,unmapped,,,
_h_circumflex_.png,unmapped,,,
_h_stroke.png,unmapped,,,
_h_stroke_.png,unmapped,,,
_ha.png,unmapped,,,
_hs.png,unmapped,,,
_hyphen.png,unmapped,,,
_i.png,unmapped,,,
_i_.png,unmapped,,,
_i_acute.png,unmapped,,,
_i_acute_.png,unmapped,,,
_i_circumflex.png,unmapped,,,
_i_circumflex_.png,unmapped,,,
_i_dotless.png,unmapped,,,
_i_grave.png,unmapped,,,
_i_grave_.png,unmapped,,,
_i_macron.png,unmapped,,,
_i_macron_.png,unmapped,,,
_i_ogonek.png,unmapped,,,
_i_ogonek_.png,unmapped,,,
_i_overdot_.png,unmapped,,,
_i_tilde.png,unmapped,,,
_i_tilde_.png,unmapped,,,
_j.png,unmapped,,,
_j_.png,unmapped,,,
_j_circumflex.png,unmapped,,,
_j_circumflex_.png,unmapped,,,
_k.png,unmapped,,,
_k_.png,unmapped,,,
_k_cedille.png,unmapped,,,
_k_cedille_.png,unmapped,,,
_l.png,unmapped,,,
_l_.png,unmapped,,,
_l_acute.png,unmapped,,,
_l_acute_.png,unmapped,,,
_l_caron.png,unmapped,,,
_l_caron_.png,unmapped,,,
_l_cedille.png,unmapped,,,
_l_cedille_.png,unmapped,,,
_l_stroke.png,unmapped,,,
_l_stroke_.png,unmapped,,,
_lt.png,unmapped,,,
_m.png,unmapped,,,
_m_.png,unmapped,,,
_macron.png,unmapped,,,
_mn.png,unmapped,,,
_mu.png,unmapped,,,
_n.png,unmapped,,,
_n_.png,unmapped,,,
_n_acute.png,unmapped,,,
_n_acute_.png,unmapped,,,
_n_caron.png,unmapped,,,
_n_caron_.png,unmapped,,,
_n_cedille.png,unmapped,,,
_n_cedille_.png,unmapped,,,
_n_tilde.png,unmapped,,,
_n_tilde_.png,unmapped,,,
_not.png,unmapped,,,
_o.png,unmapped,,,
_o_.png,unmapped,,,
_o_2acute.png,unmapped,,,
_o_2acute_.png,unmapped,,,
_o_acute.png,unmapped,,,
_o_acute_.png,unmapped,,,
_o_circumflex.png,unmapped,,,
_o_circumflex_.png,unmapped,,,
_o_dash.png,unmapped,,,
_o_dash_.png,unmapped,,,
_o_grave.png,unmapped,,,
_o_grave_.png,unmapped,,,
_o_macron.png,unmapped,,,
_o_macron_.png,unmapped,,,
_o_sup.png,unmapped,,,
_o_tilde.png,unmapped,,,
_o_tilde_.png,unmapped,,,
_oe.png,unmapped,,,
_oe_.png,unmapped,,,
_p.png,unmapped,,,
_p_.png,unmapped,,,
_paragraph.png,unmapped,,,
_pilcrow.png,unmapped,,,
_plus_minus.png,unmapped,,,
_pound.png,unmapped,,,
_pr.png,unmapped,,,
_ps.png,unmapped,,,
_q.png,unmapped,,,
_q_.png,unmapped,,,
_qo.png,unmapped,,,
_qu.png,unmapped,,,
_qu_inv.png,unmapped,,,
_r.png,unmapped,,,
_r_.png,unmapped,,,
_r_acute.png,unmapped,,,
_r_acute_.png,unmapped,,,
_r_caron.png,unmapped,,,
_r_caron_.png,unmapped,,,
_r_cedille.png,unmapped,,,
_r_cedille_.png,unmapped,,,
_rc.png,unmapped,,,
_re.png,unmapped,,,
_registered.png,unmapped,,,
_return.png,unmapped,,,
_s.png,unmapped,,,
_s_.png,unmapped,,,
_s_acute.png,unmapped,,,
_s_acute_.png,unmapped,,,
_s_caron.png,unmapped,,,
_s_caron_.png,unmapped,,,
_s_cedille.png,unmapped,,,
_s_cedille_.png,unmapped,,,
_s_circumflex.png,unmapped,,,
_s_circumflex_.png,unmapped,,,
_s_comma.png,unmapped,,,
_s_comma_.png,unmapped,,,
_sl.png,unmapped,,,
_sm.png,unmapped,,,
_sp.png,unmapped,,,
_sr.png,unmapped,,,
_sz.png,unmapped,,,
_t.png,unmapped,,,
_t_.png,unmapped,,,
_t_caron.png,unmapped,,,
_t_caron_.png,unmapped,,,
_t_cedille.png,unmapped,,,
_t_cedille_.png,unmapped,,,
_t_comma.png,unmapped,,,
_t_comma_.png,unmapped,,,
_t_stroke.png,unmapped,,,
_t_stroke_.png,unmapped,,,
_thorn.png,unmapped,,,
_thorn_.png,unmapped,,,
_times_cross.png,unmapped,,,
_times_dot.png,unmapped,,,
_tl.png,unmapped,,,
_u.png,unmapped,,,
_u_.png,unmapped,,,
_u_acute.png,unmapped,,,
_u_acute_.png,unmapped,,,
_u_breve.png,unmapped,,,
_u_breve_.png,unmapped,,,
_u_circumflex.png,unmapped,,,
_u_circumflex_.png,unmapped,,,
_u_grave.png,unmapped,,,
_u_grave_.png,unmapped,,,
_u_macron.png,unmapped,,,
_u_macron_.png,unmapped,,,
_u_ogonek.png,unmapped,,,
_u_ogonek_.png,unmapped,,,
_u_ring.png,unmapped,,,
_u_ring_.png,unmapped,,,
_u_tilde.png,unmapped,,,
_u_tilde_.png,unmapped,,,
_ue.png,unmapped,,,
_ue_.png,unmapped,,,
_un.png,unmapped,,,
_uo.png,unmapped,,,
_uo_.png,unmapped,,,
_v.png,unmapped,,,
_v_.png,unmapped,,,
_vb.png,unmapped,,,
_w.png,unmapped,,,
_w_.png,unmapped,,,
_x.png,unmapped,,,
_x_.png,unmapped,,,
_y.png,unmapped,,,
_y_.png,unmapped,,,
_y_acute.png,unmapped,,,
_y_acute_.png,unmapped,,,
_y_breve.png,unmapped,,,
_y_diaresis.png,unmapped,,,
_y_diaresis_.png,unmapped,,,
_y_macron.png,unmapped,,,
_yen.png,unmapped,,,
_z.png,unmapped,,,
_z_.png,unmapped,,,
_z_acute.png,unmapped,,,
_z_acute_.png,unmapped,,,
_z_caron.png,unmapped,,,
_z_caron_.png,unmapped,,,
_z_overdot.png,unmapped,,,
_z_overdot_.png,unmapped,,,
awards_bg_default.png,unmapped,,,
awards_progress_gray.png,unmapped,,,
awards_progress_green.png,unmapped,,,
awards_unknown.png,unmapped,,,
axolotl_bucket.png,unmapped,,,
beacon_UV.png,unmapped,,,
beacon_achievement_icon.png,unmapped,,,
beacon_beam_palette.png,unmapped,,,
blast_furnace_front.png,unmapped,,,
blast_furnace_front_on.png,unmapped,,,
blast_furnace_side.png,unmapped,,,
blast_furnace_top.png,unmapped,,,
bolt_armor_trim_smithing_template.png,unmapped,,,
bolt_boots.png,unmapped,,,
bolt_chestplate.png,unmapped,,,
bolt_helmet.png,unmapped,,,
bolt_leggings.png,unmapped,,,
boots_trim.png,unmapped,,,
bubble.png,unmapped,,,
bucket.png,unmapped,,,
bucket_powder_snow.png,unmapped,,,
bucket_river_water.png,unmapped,,,
bush_1.png,unmapped,,,
bush_2.png,unmapped,,,
bush_3.png,unmapped,,,
bush_4.png,unmapped,,,
bush_5.png,unmapped,,,
bush_6.png,unmapped,,,
bush_7.png,unmapped,,,
bush_8.png,unmapped,,,
cactus_flower.png,unmapped,,,
cartography_table_side1.png,unmapped,,,
cartography_table_side2.png,unmapped,,,
cartography_table_side3.png,unmapped,,,
cartography_table_top.png,unmapped,,,
character.png,unmapped,,,
chestplate_trim.png,unmapped,,,
coast_armor_trim_smithing_template.png,unmapped,,,
coast_boots.png,unmapped,,,
coast_chestplate.png,unmapped,,,
coast_helmet.png,unmapped,,,
coast_leggings.png,unmapped,,,
cod_bucket.png,unmapped,,,
crack_anylength.png,unmapped,,,
craftguide_arrow.png,unmapped,,,
craftguide_book.png,unmapped,,,
craftguide_clear_icon.png,unmapped,,,
craftguide_furnace.png,unmapped,,,
craftguide_next_icon.png,unmapped,,,
craftguide_prev_icon.png,unmapped,,,
craftguide_search_icon.png,unmapped,,,
craftguide_shapeless.png,unmapped,,,
craftguide_zoomin_icon.png,unmapped,,,
craftguide_zoomout_icon.png,unmapped,,,
crafting_creative_active.png,unmapped,,,
crafting_creative_active_down.png,unmapped,,,
crafting_creative_bg.png,unmapped,,,
crafting_creative_bg_dark.png,unmapped,,,
crafting_creative_inactive.png,unmapped,,,
crafting_creative_inactive_down.png,unmapped,,,
crafting_creative_marker.png,unmapped,,,
crafting_creative_next.png,unmapped,,,
crafting_creative_prev.png,unmapped,,,
crafting_creative_trash.png,unmapped,,,
crafting_formspec_arrow.png,unmapped,,,
crafting_formspec_bg.png,unmapped,,,
crafting_workbench_front.png,unmapped,,,
crafting_workbench_side.png,unmapped,,,
crafting_workbench_top.png,unmapped,,,
credits_bg.png,unmapped,,,
crimson_hyphae.png,unmapped,,,
crimson_hyphae_side.png,unmapped,,,
crimson_hyphae_wood.png,unmapped,,,
crimson_nylium.png,unmapped,,,
crimson_nylium_side.png,unmapped,,,
crimson_roots.png,unmapped,,,
crimson_stem_stripped_side.png,unmapped,,,
crimson_stem_stripped_top.png,unmapped,,,
crosshair.png,unmapped,,,
custom_beacon_symbol_1.png,unmapped,,,
custom_beacon_symbol_2.png,unmapped,,,
custom_beacon_symbol_3.png,unmapped,,,
custom_beacon_symbol_4.png,unmapped,,,
default_acacia_leaves.png,unmapped,,,
default_acacia_sapling.png,unmapped,,,
default_furnace_fire_bg.png,unmapped,,,
default_furnace_fire_fg.png,unmapped,,,
default_tool_netheriteaxe.png,unmapped,,,
default_tool_netheritepick.png,unmapped,,,
default_tool_netheriteshovel.png,unmapped,,,
default_tool_netheritesword.png,unmapped,,,
doc_basics_build.png,unmapped,,,
doc_basics_craft_grid.png,unmapped,,,
doc_basics_hotbar.png,unmapped,,,
doc_basics_inventory_detail.png,unmapped,,,
doc_basics_items_dropped.png,unmapped,,,
doc_basics_light_test.png,unmapped,,,
doc_basics_light_torch.png,unmapped,,,
doc_basics_liquids_nonrenewable.png,unmapped,,,
doc_basics_liquids_range.png,unmapped,,,
doc_basics_liquids_renewable_1.png,unmapped,,,
doc_basics_liquids_renewable_2.png,unmapped,,,
doc_basics_liquids_types.png,unmapped,,,
doc_basics_minimap_map.png,unmapped,,,
doc_basics_minimap_radar.png,unmapped,,,
doc_basics_minimap_round.png,unmapped,,,
doc_basics_nodes.png,unmapped,,,
doc_basics_players_sam.png,unmapped,,,
doc_basics_pointing.png,unmapped,,,
doc_basics_tools.png,unmapped,,,
doc_basics_tools_mining.png,unmapped,,,
doc_button_icon_lores.png,unmapped,,,
doc_identifier_identifier.png,unmapped,,,
doc_identifier_identifier_liquid.png,unmapped,,,
doors_item_steel.png,unmapped,,,
doors_item_wood.png,unmapped,,,
doors_trapdoor.png,unmapped,,,
doors_trapdoor_side.png,unmapped,,,
doors_trapdoor_steel.png,unmapped,,,
doors_trapdoor_steel_side.png,unmapped,,,
dripstone_block.png,unmapped,,,
dune_armor_trim_smithing_template.png,unmapped,,,
dune_boots.png,unmapped,,,
dune_chestplate.png,unmapped,,,
dune_helmet.png,unmapped,,,
dune_leggings.png,unmapped,,,
extra_mobs_cod.png,unmapped,,,
extra_mobs_dolphin.png,unmapped,,,
extra_mobs_glow_ink_sac.png,unmapped,,,
extra_mobs_glow_squid.png,unmapped,,,
extra_mobs_glow_squid_glint1.png,unmapped,,,
extra_mobs_glow_squid_glint2.png,unmapped,,,
extra_mobs_glow_squid_glint3.png,unmapped,,,
extra_mobs_glow_squid_glint4.png,unmapped,,,
extra_mobs_hoglin.png,unmapped,,,
extra_mobs_piglin.png,unmapped,,,
extra_mobs_piglin_brute.png,unmapped,,,
extra_mobs_salmon.png,unmapped,,,
extra_mobs_strider.png,unmapped,,,
extra_mobs_strider_cold.png,unmapped,,,
extra_mobs_tropical_fish_a.png,unmapped,,,
extra_mobs_tropical_fish_b.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_1.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_2.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_3.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_4.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_5.png,unmapped,,,
extra_mobs_tropical_fish_pattern_a_6.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_1.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_2.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_3.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_4.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_5.png,unmapped,,,
extra_mobs_tropical_fish_pattern_b_6.png,unmapped,,,
extra_mobs_zoglin.png,unmapped,,,
extra_mobs_zombified_piglin.png,unmapped,,,
eye_armor_trim_smithing_template.png,unmapped,,,
eye_boots.png,unmapped,,,
eye_chestplate.png,unmapped,,,
eye_helmet.png,unmapped,,,
eye_leggings.png,unmapped,,,
farming_crimson_fungus.png,unmapped,,,
farming_potato_poison.png,unmapped,,,
farming_tool_netheritehoe.png,unmapped,,,
farming_warped_fungus.png,unmapped,,,
fire_basic_flame.png,unmapped,,,
fire_basic_flame_animated.png,unmapped,,,
fletching_table_bottom.png,unmapped,,,
fletching_table_front.png,unmapped,,,
fletching_table_side.png,unmapped,,,
fletching_table_top.png,unmapped,,,
flow_armor_trim_smithing_template.png,unmapped,,,
flow_boots.png,unmapped,,,
flow_chestplate.png,unmapped,,,
flow_helmet.png,unmapped,,,
flow_leggings.png,unmapped,,,
flower_1.png,unmapped,,,
flower_2.png,unmapped,,,
flower_3.png,unmapped,,,
flower_4.png,unmapped,,,
flower_5.png,unmapped,,,
flower_6.png,unmapped,,,
flower_7.png,unmapped,,,
flower_8.png,unmapped,,,
flowers_dandelion_yellow.png,unmapped,,,
flowers_tulip.png,unmapped,,,
flowers_waterlily.png,unmapped,,,
freezing_1.png,unmapped,,,
freezing_2.png,unmapped,,,
freezing_3.png,unmapped,,,
frozen_heart.png,unmapped,,,
gourd_1.png,unmapped,,,
gourd_2.png,unmapped,,,
gourd_3.png,unmapped,,,
gourd_4.png,unmapped,,,
gourd_5.png,unmapped,,,
gourd_6.png,unmapped,,,
gourd_7.png,unmapped,,,
gourd_8.png,unmapped,,,
grain_1.png,unmapped,,,
grain_2.png,unmapped,,,
grain_3.png,unmapped,,,
grain_4.png,unmapped,,,
grain_5.png,unmapped,,,
grain_6.png,unmapped,,,
grain_7.png,unmapped,,,
grain_8.png,unmapped,,,
grindstone_front.png,unmapped,,,
grindstone_side.png,unmapped,,,
grindstone_top.png,unmapped,,,
gui_crafting_arrow.png,unmapped,,,
gui_furnace_arrow_bg.png,unmapped,,,
gui_furnace_arrow_fg.png,unmapped,,,
hardened_clay_stained_grey.png,unmapped,,,
hbarmor_bar.png,unmapped,,,
hbarmor_bgicon.png,unmapped,,,
hbarmor_icon.png,unmapped,,,
hbhunger_bar.png,unmapped,,,
hbhunger_bar_health_poison.png,unmapped,,,
hbhunger_bgicon.png,unmapped,,,
hbhunger_icon.png,unmapped,,,
hbhunger_icon_health_poison.png,unmapped,,,
hbhunger_icon_regen_poison.png,unmapped,,,
heart.png,unmapped,,,
helmet_trim.png,unmapped,,,
hudbars_bar_background.png,unmapped,,,
hudbars_bar_breath.png,unmapped,,,
hudbars_bar_health.png,unmapped,,,
hudbars_bgicon_breath.png,unmapped,,,
hudbars_bgicon_health.png,unmapped,,,
hudbars_icon_breath.png,unmapped,,,
hudbars_icon_health.png,unmapped,,,
hudbars_icon_regenerate.png,unmapped,,,
jeija_commandblock_off.png,unmapped,,,
jeija_commandblock_on.png,unmapped,,,
jeija_lightstone_gray_off.png,unmapped,,,
jeija_lightstone_gray_on.png,unmapped,,,
jeija_solar_panel.png,unmapped,,,
jeija_solar_panel_inverted.png,unmapped,,,
jeija_solar_panel_side.png,unmapped,,,
jeija_torches_off.png,unmapped,,,
jeija_torches_on.png,unmapped,,,
leggings_trim.png,unmapped,,,
lightning_lightning_1.png,unmapped,,,
lightning_lightning_2.png,unmapped,,,
lightning_lightning_3.png,unmapped,,,
lodestone_bottom.png,unmapped,,,
lodestone_side1.png,unmapped,,,
lodestone_side2.png,unmapped,,,
lodestone_side3.png,unmapped,,,
lodestone_side4.png,unmapped,,,
lodestone_top.png,unmapped,,,
loom_bottom.png,unmapped,,,
loom_front.png,unmapped,,,
loom_side.png,unmapped,,,
loom_top.png,unmapped,,,
mcl_achievements_button.png,unmapped,,,
mcl_amethyst_amethyst_block.png,unmapped,,,
mcl_amethyst_amethyst_bud_large.png,unmapped,,,
mcl_amethyst_amethyst_bud_medium.png,unmapped,,,
mcl_amethyst_amethyst_bud_small.png,unmapped,,,
mcl_amethyst_amethyst_cluster.png,unmapped,,,
mcl_amethyst_amethyst_shard.png,unmapped,,,
mcl_amethyst_budding_amethyst.png,unmapped,,,
mcl_amethyst_calcite_block.png,unmapped,,,
mcl_amethyst_tinted_glass.png,unmapped,,,
mcl_anvils_anvil_base.png,unmapped,,,
mcl_anvils_anvil_side.png,unmapped,,,
mcl_anvils_anvil_top_damaged_0.png,unmapped,,,
mcl_anvils_anvil_top_damaged_1.png,unmapped,,,
mcl_anvils_anvil_top_damaged_2.png,unmapped,,,
mcl_anvils_inventory.png,unmapped,,,
mcl_anvils_inventory_arrow.png,unmapped,,,
mcl_anvils_inventory_cross.png,unmapped,,,
mcl_anvils_inventory_hammer.png,unmapped,,,
mcl_armor_boots_copper.png,unmapped,,,
mcl_armor_boots_leather_desat.png,unmapped,,,
mcl_armor_boots_netherite.png,unmapped,,,
mcl_armor_broken_elytra.png,unmapped,,,
mcl_armor_chestplate_copper.png,unmapped,,,
mcl_armor_chestplate_leather_desat.png,unmapped,,,
mcl_armor_chestplate_netherite.png,unmapped,,,
mcl_armor_elytra.png,unmapped,,,
mcl_armor_helmet_copper.png,unmapped,,,
mcl_armor_helmet_leather_desat.png,unmapped,,,
mcl_armor_helmet_netherite.png,unmapped,,,
mcl_armor_inv_boots_copper.png,unmapped,,,
mcl_armor_inv_boots_leather_desat.png,unmapped,,,
mcl_armor_inv_boots_netherite.png,unmapped,,,
mcl_armor_inv_chestplate_copper.png,unmapped,,,
mcl_armor_inv_chestplate_leather_desat.png,unmapped,,,
mcl_armor_inv_chestplate_netherite.png,unmapped,,,
mcl_armor_inv_elytra.png,unmapped,,,
mcl_armor_inv_helmet_copper.png,unmapped,,,
mcl_armor_inv_helmet_leather_desat.png,unmapped,,,
mcl_armor_inv_helmet_netherite.png,unmapped,,,
mcl_armor_inv_leggings_copper.png,unmapped,,,
mcl_armor_inv_leggings_leather_desat.png,unmapped,,,
mcl_armor_inv_leggings_netherite.png,unmapped,,,
mcl_armor_leggings_copper.png,unmapped,,,
mcl_armor_leggings_leather_desat.png,unmapped,,,
mcl_armor_leggings_netherite.png,unmapped,,,
mcl_backstone_quartz_bricks.png,unmapped,,,
mcl_bamboo_bamboo.png,unmapped,,,
mcl_bamboo_bamboo_block.png,unmapped,,,
mcl_bamboo_bamboo_block_stripped.png,unmapped,,,
mcl_bamboo_bamboo_bottom.png,unmapped,,,
mcl_bamboo_bamboo_bottom_stripped.png,unmapped,,,
mcl_bamboo_bamboo_fpm.png,unmapped,,,
mcl_bamboo_bamboo_inv.png,unmapped,,,
mcl_bamboo_bamboo_plank.png,unmapped,,,
mcl_bamboo_bamboo_plank_mosaic.png,unmapped,,,
mcl_bamboo_bamboo_sign.png,unmapped,,,
mcl_bamboo_bamboo_sign_wield.png,unmapped,,,
mcl_bamboo_door_bottom.png,unmapped,,,
mcl_bamboo_door_bottom_alt.png,unmapped,,,
mcl_bamboo_door_top.png,unmapped,,,
mcl_bamboo_door_top_alt.png,unmapped,,,
mcl_bamboo_door_wield.png,unmapped,,,
mcl_bamboo_endcap.png,unmapped,,,
mcl_bamboo_fence_bamboo.png,unmapped,,,
mcl_bamboo_fence_gate_bamboo.png,unmapped,,,
mcl_bamboo_flower_pot.png,unmapped,,,
mcl_bamboo_leaf_big.png,unmapped,,,
mcl_bamboo_leaf_small.png,unmapped,,,
mcl_bamboo_scaffolding_side.png,unmapped,,,
mcl_bamboo_scaffolding_top.png,unmapped,,,
mcl_bamboo_trapdoor_side.png,unmapped,,,
mcl_banners_banner_base.png,unmapped,,,
mcl_banners_base.png,unmapped,,,
mcl_banners_base_inverted.png,unmapped,,,
mcl_banners_border.png,unmapped,,,
mcl_banners_bricks.png,unmapped,,,
mcl_banners_circle.png,unmapped,,,
mcl_banners_creeper.png,unmapped,,,
mcl_banners_cross.png,unmapped,,,
mcl_banners_curly_border.png,unmapped,,,
mcl_banners_diagonal_left.png,unmapped,,,
mcl_banners_diagonal_right.png,unmapped,,,
mcl_banners_diagonal_up_left.png,unmapped,,,
mcl_banners_diagonal_up_right.png,unmapped,,,
mcl_banners_fallback_wood.png,unmapped,,,
mcl_banners_flow.png,unmapped,,,
mcl_banners_flower.png,unmapped,,,
mcl_banners_globe.png,unmapped,,,
mcl_banners_gradient.png,unmapped,,,
mcl_banners_gradient_up.png,unmapped,,,
mcl_banners_guster.png,unmapped,,,
mcl_banners_half_horizontal.png,unmapped,,,
mcl_banners_half_horizontal_bottom.png,unmapped,,,
mcl_banners_half_vertical.png,unmapped,,,
mcl_banners_half_vertical_right.png,unmapped,,,
mcl_banners_item_base_48.png,unmapped,,,
mcl_banners_item_overlay_48.png,unmapped,,,
mcl_banners_pattern_bricks.png,unmapped,,,
mcl_banners_pattern_creeper.png,unmapped,,,
mcl_banners_pattern_curly_border.png,unmapped,,,
mcl_banners_pattern_flow.png,unmapped,,,
mcl_banners_pattern_flower.png,unmapped,,,
mcl_banners_pattern_globe.png,unmapped,,,
mcl_banners_pattern_guster.png,unmapped,,,
mcl_banners_pattern_piglin.png,unmapped,,,
mcl_banners_pattern_skull.png,unmapped,,,
mcl_banners_pattern_thing.png,unmapped,,,
mcl_banners_piglin.png,unmapped,,,
mcl_banners_rhombus.png,unmapped,,,
mcl_banners_skull.png,unmapped,,,
mcl_banners_small_stripes.png,unmapped,,,
mcl_banners_square_bottom_left.png,unmapped,,,
mcl_banners_square_bottom_right.png,unmapped,,,
mcl_banners_square_top_left.png,unmapped,,,
mcl_banners_square_top_right.png,unmapped,,,
mcl_banners_straight_cross.png,unmapped,,,
mcl_banners_stripe_bottom.png,unmapped,,,
mcl_banners_stripe_center.png,unmapped,,,
mcl_banners_stripe_downleft.png,unmapped,,,
mcl_banners_stripe_downright.png,unmapped,,,
mcl_banners_stripe_left.png,unmapped,,,
mcl_banners_stripe_middle.png,unmapped,,,
mcl_banners_stripe_right.png,unmapped,,,
mcl_banners_stripe_top.png,unmapped,,,
mcl_banners_thing.png,unmapped,,,
